record_id,triage_time,date,hour,weekday,month,shift,department,pharmacy_unit,priority,occurrence_type,prescriptions_count,pharmacists_on_shift,triage_time_minutes,triage_sla_minutes,delay_flag,on_time_flag,analysis_completed_flag,delivery_time_minutes,delivery_delay_flag
173,2025-01-07 13:26:00,2025-01-07,13,Tuesday,2025-01,Afternoon,Oncologia,Central,Routine,High Demand,13,3,45,60,0,1,1,54,0
174,2025-01-07 17:53:00,2025-01-07,17,Tuesday,2025-01,Afternoon,UTI Adulto,Urgencia,Routine,High Demand,13,1,54,60,0,1,1,73,0
175,2025-01-07 11:48:00,2025-01-07,11,Tuesday,2025-01,Morning,Ortopedia,Satelite A,Routine,High Demand,27,2,43,60,0,1,1,76,1
176,2025-01-07 11:35:00,2025-01-07,11,Tuesday,2025-01,Morning,Oncologia,Central,Stat,Normal Flow,12,2,42,60,0,1,1,57,0
177,2025-01-07 06:22:00,2025-01-07,6,Tuesday,2025-01,Morning,Pronto Socorro,Central,Routine,High Demand,37,1,99,60,1,0,1,105,1
178,2025-01-07 18:34:00,2025-01-07,18,Tuesday,2025-01,Night,Clinica Medica A,Central,Routine,High Demand,14,3,37,60,0,1,1,63,0
179,2025-01-07 10:44:00,2025-01-07,10,Tuesday,2025-01,Morning,Clinica Medica B,Central,Urgent,High Demand,17,3,51,60,0,1,1,69,0
180,2025-01-07 11:34:00,2025-01-07,11,Tuesday,2025-01,Morning,Pronto Socorro,Satelite A,Stat,Staff Shortage,23,3,60,60,0,1,1,100,1
181,2025-01-07 07:02:00,2025-01-07,7,Tuesday,2025-01,Morning,Pronto Socorro,Satelite A,Stat,High Demand,24,2,66,60,1,0,1,60,0
182,2025-01-07 18:53:00,2025-01-07,18,Tuesday,2025-01,Night,Pronto Socorro,Central,Stat,Staff Shortage,33,3,70,60,1,0,1,82,1
183,2025-01-07 15:12:00,2025-01-07,15,Tuesday,2025-01,Afternoon,Clinica Medica B,Satelite A,Routine,High Demand,8,3,36,60,0,1,1,46,0
184,2025-01-08 14:14:00,2025-01-08,14,Wednesday,2025-01,Afternoon,Cirurgica II A,Satelite A,Routine,High Demand,19,2,55,60,0,1,1,68,0
185,2025-01-08 17:46:00,2025-01-08,17,Wednesday,2025-01,Afternoon,Ortopedia,Central,Routine,System Delay,24,1,65,60,1,0,1,83,1
186,2025-01-08 10:57:00,2025-01-08,10,Wednesday,2025-01,Morning,Clinica Medica A,Central,Routine,High Demand,23,2,73,60,1,0,1,85,1
187,2025-01-08 09:10:00,2025-01-08,9,Wednesday,2025-01,Morning,Clinica Medica A,Urgencia,Stat,Normal Flow,10,2,33,60,0,1,1,44,0
188,2025-01-08 10:17:00,2025-01-08,10,Wednesday,2025-01,Morning,Pronto Socorro,Satelite A,Stat,Stock Check,22,3,62,60,1,0,1,69,0
189,2025-01-08 13:16:00,2025-01-08,13,Wednesday,2025-01,Afternoon,Cirurgica II A,Central,Routine,High Demand,16,3,42,60,0,1,1,49,0
190,2025-01-08 17:07:00,2025-01-08,17,Wednesday,2025-01,Afternoon,Pronto Socorro,Satelite A,Stat,High Demand,25,2,110,60,1,0,1,151,1
191,2025-01-08 15:13:00,2025-01-08,15,Wednesday,2025-01,Afternoon,Pronto Socorro,Central,Routine,High Demand,28,1,69,60,1,0,1,85,1
192,2025-01-08 10:03:00,2025-01-08,10,Wednesday,2025-01,Morning,Cirurgica II A,Central,Urgent,Stock Check,11,3,39,60,0,1,1,51,0
193,2025-01-08 17:19:00,2025-01-08,17,Wednesday,2025-01,Afternoon,Pronto Socorro,Satelite B,Routine,Stock Check,32,2,72,60,1,0,1,82,1
194,2025-01-08 17:33:00,2025-01-08,17,Wednesday,2025-01,Afternoon,UTI Adulto,Central,Routine,Normal Flow,14,3,55,60,0,1,0,47,0
195,2025-01-08 18:21:00,2025-01-08,18,Wednesday,2025-01,Night,Ortopedia,Urgencia,Routine,System Delay,25,2,64,60,1,0,1,64,0
196,2025-01-08 12:46:00,2025-01-08,12,Wednesday,2025-01,Afternoon,Pronto Socorro,Central,Routine,High Demand,31,3,67,60,1,0,1,107,1
197,2025-01-08 07:56:00,2025-01-08,7,Wednesday,2025-01,Morning,Cirurgica II B,Satelite A,Urgent,Normal Flow,12,3,26,60,0,1,1,44,0
198,2025-01-08 13:00:00,2025-01-08,13,Wednesday,2025-01,Afternoon,Oncologia,Urgencia,Routine,High Demand,15,2,40,60,0,1,1,58,0
199,2025-01-08 16:44:00,2025-01-08,16,Wednesday,2025-01,Afternoon,Cirurgica II B,Central,Urgent,Normal Flow,9,3,31,60,0,1,1,32,0
200,2025-01-08 14:26:00,2025-01-08,14,Wednesday,2025-01,Afternoon,Ortopedia,Central,Routine,High Demand,22,2,59,60,0,1,1,64,0
201,2025-01-08 11:54:00,2025-01-08,11,Wednesday,2025-01,Morning,UTI Adulto,Central,Routine,Normal Flow,10,4,27,60,0,1,1,44,0
202,2025-01-08 15:55:00,2025-01-08,15,Wednesday,2025-01,Afternoon,Ortopedia,Central,Stat,System Delay,11,2,57,60,0,1,1,82,1
203,2025-01-08 08:28:00,2025-01-08,8,Wednesday,2025-01,Morning,Pediatria,Central,Routine,High Demand,14,3,36,60,0,1,1,39,0
204,2025-01-08 13:58:00,2025-01-08,13,Wednesday,2025-01,Afternoon,Cirurgica II A,Central,Urgent,Stock Check,24,2,53,60,0,1,1,55,0
205,2025-01-08 13:19:00,2025-01-08,13,Wednesday,2025-01,Afternoon,UTI Adulto,Urgencia,Routine,Normal Flow,12,2,31,60,0,1,1,56,0
206,2025-01-08 06:03:00,2025-01-08,6,Wednesday,2025-01,Morning,UTI Adulto,Urgencia,Urgent,Normal Flow,14,3,26,60,0,1,1,59,0
207,2025-01-08 14:18:00,2025-01-08,14,Wednesday,2025-01,Afternoon,Cirurgica II A,Urgencia,Urgent,High Demand,12,3,43,60,0,1,1,48,0
208,2025-01-08 13:08:00,2025-01-08,13,Wednesday,2025-01,Afternoon,UTI Adulto,Central,Urgent,Normal Flow,16,4,47,60,0,1,1,61,0
209,2025-01-09 16:57:00,2025-01-09,16,Thursday,2025-01,Afternoon,Pronto Socorro,Central,Stat,High Demand,16,3,52,60,0,1,1,73,0
210,2025-01-09 08:41:00,2025-01-09,8,Thursday,2025-01,Morning,UTI Adulto,Satelite A,Routine,High Demand,21,3,54,60,0,1,1,80,1
211,2025-01-09 14:42:00,2025-01-09,14,Thursday,2025-01,Afternoon,Cirurgica II B,Satelite A,Routine,Normal Flow,17,1,47,60,0,1,1,71,0
212,2025-01-09 15:00:00,2025-01-09,15,Thursday,2025-01,Afternoon,Pronto Socorro,Central,Routine,Staff Shortage,21,2,83,60,1,0,1,104,1
213,2025-01-09 14:20:00,2025-01-09,14,Thursday,2025-01,Afternoon,Oncologia,Central,Urgent,Staff Shortage,16,1,67,60,1,0,1,75,0
214,2025-01-09 14:04:00,2025-01-09,14,Thursday,2025-01,Afternoon,Pronto Socorro,Central,Urgent,Stock Check,25,1,74,60,1,0,1,84,1
215,2025-01-09 17:29:00,2025-01-09,17,Thursday,2025-01,Afternoon,Clinica Medica A,Urgencia,Routine,System Delay,25,2,70,60,1,0,1,72,0
216,2025-01-09 12:27:00,2025-01-09,12,Thursday,2025-01,Afternoon,Maternidade,Central,Routine,Normal Flow,6,2,20,60,0,1,1,31,0
217,2025-01-09 19:47:00,2025-01-09,19,Thursday,2025-01,Night,Cirurgica II B,Satelite A,Urgent,High Demand,24,2,52,60,0,1,1,79,1
218,2025-01-09 08:02:00,2025-01-09,8,Thursday,2025-01,Morning,Clinica Medica B,Central,Routine,Stock Check,18,2,45,60,0,1,1,60,0
219,2025-01-09 10:01:00,2025-01-09,10,Thursday,2025-01,Morning,Pronto Socorro,Urgencia,Urgent,Stock Check,21,3,48,60,0,1,1,78,1
220,2025-01-09 13:12:00,2025-01-09,13,Thursday,2025-01,Afternoon,Pediatria,Satelite B,Routine,Normal Flow,17,2,49,60,0,1,1,65,0
221,2025-01-09 19:29:00,2025-01-09,19,Thursday,2025-01,Night,Oncologia,Central,Urgent,Normal Flow,8,2,38,60,0,1,1,41,0
222,2025-01-09 06:18:00,2025-01-09,6,Thursday,2025-01,Morning,Pronto Socorro,Satelite B,Stat,Stock Check,27,2,77,60,1,0,1,80,1
223,2025-01-09 13:10:00,2025-01-09,13,Thursday,2025-01,Afternoon,Cirurgica II B,Urgencia,Routine,High Demand,17,2,51,60,0,1,1,58,0
224,2025-01-09 13:22:00,2025-01-09,13,Thursday,2025-01,Afternoon,Cirurgica II B,Central,Urgent,Stock Check,24,2,64,60,1,0,1,74,0
225,2025-01-09 17:09:00,2025-01-09,17,Thursday,2025-01,Afternoon,Pediatria,Central,Routine,High Demand,13,1,57,60,0,1,1,65,0
226,2025-01-09 14:55:00,2025-01-09,14,Thursday,2025-01,Afternoon,UTI Adulto,Central,Routine,Staff Shortage,11,1,62,60,1,0,1,72,0
227,2025-01-09 16:31:00,2025-01-09,16,Thursday,2025-01,Afternoon,Clinica Medica A,Central,Urgent,System Delay,31,1,81,60,1,0,1,108,1
228,2025-01-09 11:54:00,2025-01-09,11,Thursday,2025-01,Morning,Maternidade,Central,Routine,Normal Flow,8,3,27,60,0,1,1,32,0
229,2025-01-09 15:47:00,2025-01-09,15,Thursday,2025-01,Afternoon,Clinica Medica B,Satelite B,Routine,Normal Flow,12,2,44,60,0,1,1,49,0
230,2025-01-09 17:26:00,2025-01-09,17,Thursday,2025-01,Afternoon,Maternidade,Central,Urgent,Normal Flow,11,2,44,60,0,1,1,59,0
231,2025-01-09 16:21:00,2025-01-09,16,Thursday,2025-01,Afternoon,Cirurgica II A,Central,Routine,System Delay,27,4,76,60,1,0,1,91,1
232,2025-01-09 09:36:00,2025-01-09,9,Thursday,2025-01,Morning,Clinica Medica B,Central,Urgent,Normal Flow,18,3,41,60,0,1,1,58,0
233,2025-01-09 10:44:00,2025-01-09,10,Thursday,2025-01,Morning,UTI Adulto,Satelite A,Routine,High Demand,15,2,52,60,0,1,1,57,0
234,2025-01-09 12:38:00,2025-01-09,12,Thursday,2025-01,Afternoon,Ortopedia,Satelite A,Routine,Stock Check,29,1,50,60,0,1,1,47,0
235,2025-01-09 13:19:00,2025-01-09,13,Thursday,2025-01,Afternoon,Cirurgica II A,Satelite B,Routine,High Demand,14,1,39,60,0,1,1,40,0
236,2025-01-09 12:12:00,2025-01-09,12,Thursday,2025-01,Afternoon,Clinica Medica A,Urgencia,Routine,High Demand,29,3,47,60,0,1,1,63,0
237,2025-01-09 14:45:00,2025-01-09,14,Thursday,2025-01,Afternoon,Cirurgica II A,Central,Urgent,High Demand,15,2,45,60,0,1,1,52,0
238,2025-01-09 11:54:00,2025-01-09,11,Thursday,2025-01,Morning,Pronto Socorro,Satelite B,Routine,Staff Shortage,21,3,64,60,1,0,1,59,0
239,2025-01-09 17:15:00,2025-01-09,17,Thursday,2025-01,Afternoon,Pronto Socorro,Urgencia,Urgent,System Delay,21,2,56,60,0,1,1,99,1
240,2025-01-09 09:37:00,2025-01-09,9,Thursday,2025-01,Morning,Pronto Socorro,Satelite A,Routine,High Demand,36,3,78,60,1,0,1,134,1
241,2025-01-09 18:11:00,2025-01-09,18,Thursday,2025-01,Night,Oncologia,Satelite B,Routine,Normal Flow,12,3,52,60,0,1,1,55,0
242,2025-01-09 12:16:00,2025-01-09,12,Thursday,2025-01,Afternoon,Clinica Medica B,Central,Routine,Normal Flow,13,4,29,60,0,1,1,36,0
243,2025-01-10 16:16:00,2025-01-10,16,Friday,2025-01,Afternoon,Ortopedia,Urgencia,Routine,Stock Check,24,1,72,60,1,0,1,107,1
244,2025-01-10 19:46:00,2025-01-10,19,Friday,2025-01,Night,Cirurgica II A,Satelite B,Urgent,System Delay,25,2,58,60,0,1,1,80,1
245,2025-01-10 15:32:00,2025-01-10,15,Friday,2025-01,Afternoon,Oncologia,Urgencia,Routine,Normal Flow,14,1,52,60,0,1,1,96,1
246,2025-01-10 15:18:00,2025-01-10,15,Friday,2025-01,Afternoon,Clinica Medica B,Satelite B,Stat,Staff Shortage,14,3,65,60,1,0,0,110,1
247,2025-01-10 16:54:00,2025-01-10,16,Friday,2025-01,Afternoon,Ortopedia,Central,Stat,Staff Shortage,10,1,62,60,1,0,1,63,0
248,2025-01-10 15:23:00,2025-01-10,15,Friday,2025-01,Afternoon,Pediatria,Central,Routine,Normal Flow,8,1,31,60,0,1,1,39,0
249,2025-01-10 18:43:00,2025-01-10,18,Friday,2025-01,Night,Cirurgica II B,Satelite A,Urgent,High Demand,18,2,36,60,0,1,1,55,0
250,2025-01-10 17:21:00,2025-01-10,17,Friday,2025-01,Afternoon,Pediatria,Central,Stat,High Demand,8,1,65,60,1,0,1,102,1
251,2025-01-10 15:17:00,2025-01-10,15,Friday,2025-01,Afternoon,Clinica Medica A,Urgencia,Urgent,System Delay,10,1,59,60,0,1,1,56,0
252,2025-01-10 08:47:00,2025-01-10,8,Friday,2025-01,Morning,Clinica Medica B,Urgencia,Routine,High Demand,19,1,42,60,0,1,1,65,0
253,2025-01-10 13:39:00,2025-01-10,13,Friday,2025-01,Afternoon,Cirurgica II A,Urgencia,Routine,Normal Flow,19,2,44,60,0,1,1,64,0
254,2025-01-10 10:16:00,2025-01-10,10,Friday,2025-01,Morning,Cirurgica II A,Urgencia,Routine,Normal Flow,22,1,49,60,0,1,1,67,0
255,2025-01-10 14:25:00,2025-01-10,14,Friday,2025-01,Afternoon,Clinica Medica B,Satelite B,Routine,Staff Shortage,14,1,62,60,1,0,1,56,0
256,2025-01-10 16:34:00,2025-01-10,16,Friday,2025-01,Afternoon,Ortopedia,Central,Routine,Staff Shortage,22,2,65,60,1,0,1,81,1
257,2025-01-10 11:14:00,2025-01-10,11,Friday,2025-01,Morning,Cirurgica II B,Central,Routine,High Demand,21,4,43,60,0,1,1,54,0
258,2025-01-10 17:06:00,2025-01-10,17,Friday,2025-01,Afternoon,Ortopedia,Central,Routine,High Demand,26,3,70,60,1,0,1,105,1
259,2025-01-10 14:57:00,2025-01-10,14,Friday,2025-01,Afternoon,Ortopedia,Satelite A,Urgent,Normal Flow,17,1,51,60,0,1,1,74,0
260,2025-01-10 16:03:00,2025-01-10,16,Friday,2025-01,Afternoon,UTI Adulto,Central,Stat,High Demand,16,3,60,60,0,1,1,62,0
261,2025-01-10 13:58:00,2025-01-10,13,Friday,2025-01,Afternoon,Clinica Medica B,Central,Routine,High Demand,23,3,52,60,0,1,1,65,0
262,2025-01-10 12:40:00,2025-01-10,12,Friday,2025-01,Afternoon,Pronto Socorro,Central,Urgent,System Delay,31,2,58,60,0,1,1,56,0
263,2025-01-10 19:58:00,2025-01-10,19,Friday,2025-01,Night,Oncologia,Central,Routine,Normal Flow,8,2,28,60,0,1,1,42,0
264,2025-01-10 11:26:00,2025-01-10,11,Friday,2025-01,Morning,Pronto Socorro,Central,Routine,High Demand,25,2,44,60,0,1,1,43,0
265,2025-01-10 08:35:00,2025-01-10,8,Friday,2025-01,Morning,Clinica Medica B,Central,Urgent,Normal Flow,14,2,24,60,0,1,1,33,0
266,2025-01-10 17:26:00,2025-01-10,17,Friday,2025-01,Afternoon,Clinica Medica B,Urgencia,Stat,Normal Flow,10,2,44,60,0,1,1,70,0
267,2025-01-10 12:51:00,2025-01-10,12,Friday,2025-01,Afternoon,Clinica Medica B,Central,Routine,High Demand,24,3,60,60,0,1,1,65,0
268,2025-01-10 16:36:00,2025-01-10,16,Friday,2025-01,Afternoon,Pronto Socorro,Satelite B,Routine,High Demand,42,2,101,60,1,0,1,126,1
269,2025-01-10 13:59:00,2025-01-10,13,Friday,2025-01,Afternoon,Clinica Medica B,Central,Routine,Normal Flow,7,2,31,60,0,1,1,57,0
270,2025-01-10 15:52:00,2025-01-10,15,Friday,2025-01,Afternoon,Clinica Medica A,Central,Urgent,Normal Flow,10,2,35,60,0,1,1,58,0
271,2025-01-10 13:37:00,2025-01-10,13,Friday,2025-01,Afternoon,Oncologia,Central,Routine,High Demand,18,2,47,60,0,1,1,39,0
272,2025-01-10 22:31:00,2025-01-10,22,Friday,2025-01,Night,Clinica Medica A,Central,Routine,Stock Check,18,3,47,60,0,1,1,71,0
273,2025-01-11 08:11:00,2025-01-11,8,Saturday,2025-01,Morning,Oncologia,Central,Urgent,High Demand,13,2,44,60,0,1,1,71,0
274,2025-01-11 16:15:00,2025-01-11,16,Saturday,2025-01,Afternoon,Ortopedia,Central,Routine,System Delay,26,1,83,60,1,0,1,113,1
275,2025-01-11 17:06:00,2025-01-11,17,Saturday,2025-01,Afternoon,Pronto Socorro,Central,Routine,Stock Check,26,2,61,60,1,0,0,75,0
276,2025-01-11 14:45:00,2025-01-11,14,Saturday,2025-01,Afternoon,Clinica Medica A,Central,Routine,Normal Flow,10,3,55,60,0,1,1,72,0
277,2025-01-11 08:10:00,2025-01-11,8,Saturday,2025-01,Morning,Pronto Socorro,Urgencia,Routine,Normal Flow,21,2,45,60,0,1,1,73,0
278,2025-01-11 11:50:00,2025-01-11,11,Saturday,2025-01,Morning,UTI Adulto,Central,Routine,High Demand,14,3,43,60,0,1,1,56,0
279,2025-01-11 17:42:00,2025-01-11,17,Saturday,2025-01,Afternoon,Pronto Socorro,Satelite B,Urgent,Staff Shortage,31,3,80,60,1,0,1,66,0
280,2025-01-11 07:41:00,2025-01-11,7,Saturday,2025-01,Morning,Oncologia,Central,Routine,Normal Flow,10,1,29,60,0,1,1,54,0
281,2025-01-11 16:37:00,2025-01-11,16,Saturday,2025-01,Afternoon,Clinica Medica B,Central,Routine,System Delay,25,1,84,60,1,0,1,79,1
282,2025-01-11 15:46:00,2025-01-11,15,Saturday,2025-01,Afternoon,Clinica Medica A,Central,Routine,Staff Shortage,23,2,57,60,0,1,1,63,0
283,2025-01-11 13:57:00,2025-01-11,13,Saturday,2025-01,Afternoon,Clinica Medica B,Urgencia,Stat,Normal Flow,17,2,49,60,0,1,1,48,0
284,2025-01-11 09:52:00,2025-01-11,9,Saturday,2025-01,Morning,Clinica Medica A,Satelite B,Routine,Normal Flow,12,3,34,60,0,1,1,46,0
285,2025-01-11 14:13:00,2025-01-11,14,Saturday,2025-01,Afternoon,Pediatria,Satelite A,Routine,High Demand,9,2,36,60,0,1,1,20,0
286,2025-01-11 11:06:00,2025-01-11,11,Saturday,2025-01,Morning,Cirurgica II A,Satelite A,Routine,Normal Flow,21,4,48,60,0,1,0,87,1
287,2025-01-11 09:11:00,2025-01-11,9,Saturday,2025-01,Morning,Oncologia,Urgencia,Urgent,High Demand,13,2,40,60,0,1,1,48,0
288,2025-01-11 18:43:00,2025-01-11,18,Saturday,2025-01,Night,Pronto Socorro,Central,Routine,System Delay,20,3,57,60,0,1,1,79,1
289,2025-01-11 15:54:00,2025-01-11,15,Saturday,2025-01,Afternoon,Pronto Socorro,Urgencia,Routine,High Demand,27,1,86,60,1,0,1,105,1
290,2025-01-11 06:02:00,2025-01-11,6,Saturday,2025-01,Morning,Cirurgica II B,Satelite B,Urgent,High Demand,23,1,48,60,0,1,1,59,0
291,2025-01-11 14:02:00,2025-01-11,14,Saturday,2025-01,Afternoon,Pediatria,Satelite A,Stat,High Demand,16,2,51,60,0,1,1,71,0
292,2025-01-11 19:24:00,2025-01-11,19,Saturday,2025-01,Night,Pronto Socorro,Urgencia,Routine,Stock Check,33,2,70,60,1,0,1,73,0
293,2025-01-11 16:08:00,2025-01-11,16,Saturday,2025-01,Afternoon,Cirurgica II A,Central,Routine,Staff Shortage,18,1,61,60,1,0,1,61,0
294,2025-01-12 14:49:00,2025-01-12,14,Sunday,2025-01,Afternoon,Cirurgica II A,Satelite A,Routine,Stock Check,17,2,55,60,0,1,1,74,0
295,2025-01-12 06:18:00,2025-01-12,6,Sunday,2025-01,Morning,Cirurgica II B,Central,Routine,High Demand,24,2,47,60,0,1,1,65,0
296,2025-01-12 22:15:00,2025-01-12,22,Sunday,2025-01,Night,Oncologia,Central,Routine,Normal Flow,15,3,33,60,0,1,1,49,0
297,2025-01-12 12:14:00,2025-01-12,12,Sunday,2025-01,Afternoon,Cirurgica II A,Satelite B,Routine,High Demand,17,1,38,60,0,1,1,53,0
298,2025-01-12 16:56:00,2025-01-12,16,Sunday,2025-01,Afternoon,Pronto Socorro,Central,Routine,High Demand,34,1,69,60,1,0,1,116,1
299,2025-01-12 07:13:00,2025-01-12,7,Sunday,2025-01,Morning,Pronto Socorro,Central,Urgent,Normal Flow,13,2,29,60,0,1,1,49,0
300,2025-01-12 14:42:00,2025-01-12,14,Sunday,2025-01,Afternoon,Pronto Socorro,Central,Routine,High Demand,14,2,39,60,0,1,1,42,0
301,2025-01-12 15:20:00,2025-01-12,15,Sunday,2025-01,Afternoon,Oncologia,Central,Routine,High Demand,15,1,46,60,0,1,1,57,0
302,2025-01-12 19:15:00,2025-01-12,19,Sunday,2025-01,Night,Pronto Socorro,Central,Routine,Staff Shortage,30,3,77,60,1,0,1,115,1
303,2025-01-12 07:45:00,2025-01-12,7,Sunday,2025-01,Morning,Cirurgica II B,Central,Routine,Normal Flow,17,3,40,60,0,1,1,58,0
304,2025-01-12 10:39:00,2025-01-12,10,Sunday,2025-01,Morning,Clinica Medica B,Central,Routine,Normal Flow,13,3,35,60,0,1,1,54,0
305,2025-01-12 10:05:00,2025-01-12,10,Sunday,2025-01,Morning,Cirurgica II A,Central,Routine,High Demand,25,3,41,60,0,1,1,46,0
306,2025-01-12 16:54:00,2025-01-12,16,Sunday,2025-01,Afternoon,Cirurgica II B,Urgencia,Urgent,High Demand,11,1,49,60,0,1,1,59,0
307,2025-01-12 19:06:00,2025-01-12,19,Sunday,2025-01,Night,Pediatria,Central,Routine,Stock Check,15,2,41,60,0,1,1,33,0
308,2025-01-12 17:37:00,2025-01-12,17,Sunday,2025-01,Afternoon,Clinica Medica A,Satelite A,Stat,Stock Check,16,2,55,60,0,1,1,79,1
309,2025-01-12 11:58:00,2025-01-12,11,Sunday,2025-01,Morning,Pronto Socorro,Central,Urgent,High Demand,16,2,51,60,0,1,1,63,0
310,2025-01-12 15:34:00,2025-01-12,15,Sunday,2025-01,Afternoon,Clinica Medica A,Satelite A,Routine,Staff Shortage,30,1,77,60,1,0,1,109,1
311,2025-01-12 10:14:00,2025-01-12,10,Sunday,2025-01,Morning,Pediatria,Central,Stat,Normal Flow,6,2,33,60,0,1,1,41,0
312,2025-01-12 14:53:00,2025-01-12,14,Sunday,2025-01,Afternoon,Pediatria,Central,Routine,System Delay,13,1,59,60,0,1,1,86,1
313,2025-01-12 18:48:00,2025-01-12,18,Sunday,2025-01,Night,Cirurgica II B,Central,Routine,Normal Flow,11,1,37,60,0,1,1,48,0
314,2025-01-13 14:21:00,2025-01-13,14,Monday,2025-01,Afternoon,Clinica Medica B,Central,Routine,Normal Flow,23,1,47,60,0,1,1,61,0
315,2025-01-13 16:59:00,2025-01-13,16,Monday,2025-01,Afternoon,Maternidade,Satelite B,Routine,Normal Flow,7,3,32,60,0,1,1,45,0
316,2025-01-13 16:29:00,2025-01-13,16,Monday,2025-01,Afternoon,Pediatria,Central,Urgent,High Demand,9,2,58,60,0,1,1,74,0
317,2025-01-13 11:41:00,2025-01-13,11,Monday,2025-01,Morning,Clinica Medica B,Satelite A,Routine,High Demand,15,2,40,60,0,1,1,37,0
318,2025-01-13 12:28:00,2025-01-13,12,Monday,2025-01,Afternoon,Clinica Medica B,Satelite B,Urgent,High Demand,20,2,42,60,0,1,1,62,0
319,2025-01-13 09:55:00,2025-01-13,9,Monday,2025-01,Morning,Oncologia,Urgencia,Routine,Normal Flow,9,3,33,60,0,1,0,44,0
320,2025-01-13 16:09:00,2025-01-13,16,Monday,2025-01,Afternoon,Pronto Socorro,Urgencia,Urgent,System Delay,25,2,72,60,1,0,1,115,1
321,2025-01-13 16:19:00,2025-01-13,16,Monday,2025-01,Afternoon,Pronto Socorro,Central,Routine,Normal Flow,14,2,40,60,0,1,1,60,0
322,2025-01-13 08:22:00,2025-01-13,8,Monday,2025-01,Morning,Cirurgica II A,Central,Routine,Normal Flow,9,4,37,60,0,1,1,57,0
323,2025-01-13 16:05:00,2025-01-13,16,Monday,2025-01,Afternoon,Cirurgica II A,Urgencia,Routine,Normal Flow,10,2,43,60,0,1,1,57,0
324,2025-01-13 16:27:00,2025-01-13,16,Monday,2025-01,Afternoon,Clinica Medica A,Urgencia,Urgent,Normal Flow,11,2,35,60,0,1,1,35,0
325,2025-01-13 08:40:00,2025-01-13,8,Monday,2025-01,Morning,Pronto Socorro,Satelite A,Routine,System Delay,30,2,60,60,0,1,1,73,0
326,2025-01-13 15:57:00,2025-01-13,15,Monday,2025-01,Afternoon,Pediatria,Central,Urgent,Normal Flow,6,2,28,60,0,1,1,31,0
327,2025-01-13 18:08:00,2025-01-13,18,Monday,2025-01,Night,Pediatria,Central,Urgent,Normal Flow,13,2,44,60,0,1,1,49,0
328,2025-01-13 11:11:00,2025-01-13,11,Monday,2025-01,Morning,Clinica Medica B,Central,Routine,Normal Flow,11,1,28,60,0,1,1,49,0
329,2025-01-13 07:53:00,2025-01-13,7,Monday,2025-01,Morning,Maternidade,Satelite B,Routine,Normal Flow,11,2,32,60,0,1,1,58,0
330,2025-01-13 10:51:00,2025-01-13,10,Monday,2025-01,Morning,UTI Adulto,Central,Routine,High Demand,23,2,68,60,1,0,1,70,0
331,2025-01-13 07:22:00,2025-01-13,7,Monday,2025-01,Morning,Cirurgica II B,Central,Routine,High Demand,32,2,85,60,1,0,1,127,1
332,2025-01-13 14:12:00,2025-01-13,14,Monday,2025-01,Afternoon,Cirurgica II A,Satelite A,Routine,High Demand,27,1,72,60,1,0,1,87,1
333,2025-01-13 09:22:00,2025-01-13,9,Monday,2025-01,Morning,Pediatria,Central,Urgent,Normal Flow,9,3,37,60,0,1,1,51,0
334,2025-01-13 16:37:00,2025-01-13,16,Monday,2025-01,Afternoon,Pronto Socorro,Satelite A,Routine,Staff Shortage,24,1,88,60,1,0,1,120,1
335,2025-01-13 09:11:00,2025-01-13,9,Monday,2025-01,Morning,Maternidade,Central,Urgent,Normal Flow,11,2,28,60,0,1,1,36,0
336,2025-01-13 11:35:00,2025-01-13,11,Monday,2025-01,Morning,Pronto Socorro,Urgencia,Routine,High Demand,27,3,56,60,0,1,1,76,1
337,2025-01-13 12:54:00,2025-01-13,12,Monday,2025-01,Afternoon,Pronto Socorro,Urgencia,Routine,System Delay,23,2,61,60,1,0,1,61,0
338,2025-01-13 08:31:00,2025-01-13,8,Monday,2025-01,Morning,Cirurgica II A,Satelite B,Routine,Staff Shortage,32,2,69,60,1,0,1,94,1
339,2025-01-14 07:34:00,2025-01-14,7,Tuesday,2025-01,Morning,Pronto Socorro,Satelite A,Urgent,Staff Shortage,31,4,77,60,1,0,1,96,1
340,2025-01-14 16:03:00,2025-01-14,16,Tuesday,2025-01,Afternoon,UTI Adulto,Central,Urgent,High Demand,14,3,50,60,0,1,1,54,0
341,2025-01-14 18:58:00,2025-01-14,18,Tuesday,2025-01,Night,Cirurgica II B,Urgencia,Routine,Normal Flow,21,2,41,60,0,1,1,58,0
342,2025-01-14 18:04:00,2025-01-14,18,Tuesday,2025-01,Night,UTI Adulto,Central,Routine,Normal Flow,17,2,46,60,0,1,1,71,0
343,2025-01-14 14:10:00,2025-01-14,14,Tuesday,2025-01,Afternoon,Pediatria,Urgencia,Routine,High Demand,12,2,40,60,0,1,1,66,0
344,2025-01-14 11:43:00,2025-01-14,11,Tuesday,2025-01,Morning,Maternidade,Satelite B,Routine,Normal Flow,15,2,40,60,0,1,1,56,0
345,2025-01-14 17:10:00,2025-01-14,17,Tuesday,2025-01,Afternoon,Clinica Medica B,Urgencia,Routine,High Demand,16,1,66,60,1,0,1,107,1
